id,createdAt,updatedAt,deletedAt,evaluationFunctionId,partId,gradeParams,postResponseText,preResponseText,displayInputSymbols,livePreview,position,includeInPdf,universalResponseAreaId,contentAfter,separateFeedback,commonFeedbackColor,correctFeedbackColor,correctFeedbackPrefix,incorrectFeedbackColor,incorrectFeedbackPrefix,id,createdAt,updatedAt,deletedAt,name,url,userId,paramsSchema,remoteDocsUrl,includeDefaultTest,documentationContent
22044c06-09df-4fc4-a1af-b41531da3743,2023-09-08 14:43:06.599,2023-09-08 14:43:06.599,,66100e1c-1cff-4597-8be0-66d9f98cec5d,a574462f-c115-47f7-8e98-2ff886bbc9af,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
4b8164f8-3c2e-4095-8e91-88e65955af8a,2023-07-28 10:06:23.769,2023-07-28 10:06:23.769,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9f60e20e-75a6-48c4-82c7-1af8d9428c6e,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a54ebdb5-2f52-407b-92de-c417914d4f7a,2023-07-10 13:15:52.807,2023-07-10 13:15:52.807,,66100e1c-1cff-4597-8be0-66d9f98cec5d,8d591bd4-f354-4626-bbdf-cca57311cb52,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d1e8ca52-6a85-4544-a17a-f53a0c865588,2023-06-06 03:06:17.538,2023-06-06 03:06:17.538,,66100e1c-1cff-4597-8be0-66d9f98cec5d,cbc4bf28-3aa4-46bf-b914-3ebb47f3f28e,{},,This response area is only set up with answer,False,False,1,False,cf891237-370e-4fac-b4d3-d5eb5587f028,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
6e475095-0eb2-492a-bae3-8a346e06a5fc,2023-07-28 10:10:42.454,2023-07-28 10:10:42.454,,66100e1c-1cff-4597-8be0-66d9f98cec5d,1849e7e2-b863-46be-bcc1-ac641917feab,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
c4c4b964-236b-4f3e-948f-cdbf8ead83a5,2023-06-06 03:06:12.883,2023-06-06 03:06:12.883,,66100e1c-1cff-4597-8be0-66d9f98cec5d,1e3eba7d-c46f-4723-be75-ceda65d59277,"{'keystrings': [{'string': 'characters', 'custom_feedback': 'Please specify what base type strings contain.'}]}",,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
5812d8f9-ef88-49de-8fed-03d6b525d5ee,2023-07-10 13:22:42.870,2023-07-10 13:22:42.870,,66100e1c-1cff-4597-8be0-66d9f98cec5d,48cf6aef-14cf-47b8-b76f-aa5e92c0fde8,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a0bae062-f1b1-486b-a12f-9d84b22f3b27,2023-06-06 03:06:17.538,2023-06-06 03:06:17.538,,66100e1c-1cff-4597-8be0-66d9f98cec5d,cbc4bf28-3aa4-46bf-b914-3ebb47f3f28e,"{'keyphrases': ['density', 'velocity', 'viscosity', 'length']}",,This response area is set up with keyphrases,True,False,0,False,6c5a179d-154a-4102-a52d-ba7991e79cda,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
168a0267-7171-49ec-83de-b1995c426cbf,2023-05-05 10:40:32.576,2023-05-05 10:40:32.576,,66100e1c-1cff-4597-8be0-66d9f98cec5d,76467e52-a77f-4904-b47f-05112d699e71,{},,,False,False,0,False,432330f0-6a73-4bdb-8bee-63c70468b065,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
f52658d0-33b3-409d-9f26-91cf7521b431,2023-05-11 13:18:27.350,2023-05-11 13:18:27.350,,66100e1c-1cff-4597-8be0-66d9f98cec5d,01f997e1-b882-4b77-baf1-9fa0dd523f03,{},,This response area is only set up with answer,False,False,1,False,cf891237-370e-4fac-b4d3-d5eb5587f028,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
5aeda86e-af2a-4190-a1ab-1a9040a8dfb5,2023-07-10 13:22:19.773,2023-07-10 13:22:19.773,,66100e1c-1cff-4597-8be0-66d9f98cec5d,b2b43061-1edd-49d4-8666-6cf54a67881b,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
5a9ccd0d-af90-45b8-9aae-2a14ca765459,2023-07-10 13:04:27.360,2023-07-10 13:04:27.360,,66100e1c-1cff-4597-8be0-66d9f98cec5d,52fa5e33-7af3-49e3-8116-c262438ab8ac,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
c2bb6aad-9710-451e-92d0-0b3e36113a17,2023-06-13 02:12:20.910,2023-06-13 02:12:20.910,,66100e1c-1cff-4597-8be0-66d9f98cec5d,0f640ed9-aa97-470e-b9f5-06e201441dc9,"{'keystrings': [{'string': 'characters', 'custom_feedback': 'Please specify what base type strings contain.'}]}",,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
4532cec0-ead6-4325-ade1-7ed24effcf55,2023-07-28 10:11:48.755,2023-07-28 10:11:48.755,,66100e1c-1cff-4597-8be0-66d9f98cec5d,e6b66c09-9bad-4dae-9002-865dee7671bc,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
0e59001a-f36e-4787-98f0-bd0dae0a4a31,2023-06-06 02:49:19.836,2023-06-06 02:49:19.836,,66100e1c-1cff-4597-8be0-66d9f98cec5d,dddaee94-c8f5-4c07-9fd7-8518478b6c11,{},,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
ac18b8e3-dead-47e4-971a-5c49f9ec914d,2023-06-06 03:03:34.843,2023-06-06 03:03:34.843,,66100e1c-1cff-4597-8be0-66d9f98cec5d,388257b3-9015-42fb-a15e-ce04100e6674,{},,This response area is only set up with answer,False,False,1,False,cf891237-370e-4fac-b4d3-d5eb5587f028,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
d0effedd-ddeb-4018-9db4-a77bd75c575d,2023-07-10 12:38:23.095,2023-07-10 12:38:23.095,,66100e1c-1cff-4597-8be0-66d9f98cec5d,20a64439-8246-469e-bc04-b4686dc572c1,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
c3a67b35-c049-44fd-8613-b40579b24800,2023-07-10 13:05:39.608,2023-07-10 13:05:39.608,,66100e1c-1cff-4597-8be0-66d9f98cec5d,ed1f8995-6cc6-489d-911a-ddecd6bbeb0a,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
8db3657f-950b-449c-8e99-215e53042098,2023-06-06 03:03:00.636,2023-06-06 03:03:00.636,,66100e1c-1cff-4597-8be0-66d9f98cec5d,efbcab09-c400-455a-a07f-a117b10ef421,"{'keystrings': [{'string': 'characters', 'custom_feedback': 'Please specify what base type strings contain.'}]}",,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
40309a8a-6216-4b16-a8a3-f9597586d67d,2023-07-10 13:07:03.377,2023-07-10 13:07:03.377,,66100e1c-1cff-4597-8be0-66d9f98cec5d,198767a8-596c-4646-836d-d1a80216a0ca,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
89b7515a-a522-4748-b19c-c1044a015521,2023-06-06 02:49:20.470,2023-06-06 02:49:20.470,,66100e1c-1cff-4597-8be0-66d9f98cec5d,13c98f06-8c7e-4965-9586-2b2714144f50,{},,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
49f8950a-259c-4465-8447-d71e25ca23f5,2023-07-10 13:07:42.728,2023-07-10 13:07:42.728,,66100e1c-1cff-4597-8be0-66d9f98cec5d,000e0fe7-a3c9-4531-9f05-ea17d57cda3f,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
f183ee1b-2e6b-4c95-8af3-056832e0d3c6,2023-07-10 13:23:24.578,2023-07-10 13:23:24.578,,66100e1c-1cff-4597-8be0-66d9f98cec5d,ff197dcb-4090-49f6-b6ec-c93b28037eae,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
ee2dca4c-a8e8-49ed-aa94-7338241674fa,2023-09-08 14:44:03.906,2023-09-08 14:44:03.906,,66100e1c-1cff-4597-8be0-66d9f98cec5d,ba47d1de-ddd6-497b-800c-eb442f807db1,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a8a79dd5-ec5c-49d9-864e-2b7dfe019ac4,2023-05-11 13:18:27.350,2023-05-11 13:18:27.350,,66100e1c-1cff-4597-8be0-66d9f98cec5d,01f997e1-b882-4b77-baf1-9fa0dd523f03,"{'keyphrases': ['density', 'velocity', 'viscosity', 'length']}",,This response area is set up with keyphrases,True,False,0,False,6c5a179d-154a-4102-a52d-ba7991e79cda,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
2e4eacfe-4ab2-4130-8b17-0672dab2903c,2023-07-10 12:44:41.993,2023-07-10 12:44:41.993,,66100e1c-1cff-4597-8be0-66d9f98cec5d,32bf4a74-6a43-44e9-b5da-d0d4d4e5f51c,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
ff27db3c-09d2-479f-8c74-48d1fdbca70d,2023-07-10 13:21:10.957,2023-07-10 13:21:10.957,,66100e1c-1cff-4597-8be0-66d9f98cec5d,f7f1ac94-5bdf-4393-adef-a641cb3f0f80,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
f2e3368b-f8c0-49de-a993-8125bb759afe,2023-06-06 03:03:34.843,2023-06-06 03:03:34.843,,66100e1c-1cff-4597-8be0-66d9f98cec5d,388257b3-9015-42fb-a15e-ce04100e6674,"{'keyphrases': ['density', 'velocity', 'viscosity', 'length']}",,This response area is set up with keyphrases,True,False,0,False,6c5a179d-154a-4102-a52d-ba7991e79cda,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
74511275-1c9d-45e6-8bb3-84abab872ab4,2023-07-10 12:49:45.769,2023-07-10 12:49:45.769,,66100e1c-1cff-4597-8be0-66d9f98cec5d,35ffcb04-e9d2-43cc-a3aa-6c95fd8231d2,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
144c7032-598b-400f-894a-5e5b65d6a789,2023-07-10 13:05:31.461,2023-07-10 13:05:31.461,,66100e1c-1cff-4597-8be0-66d9f98cec5d,c483facc-98b4-482f-aacd-6651677bd370,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
3650f70a-8fe7-4c1c-bd96-f33eee42749b,2023-07-28 10:07:04.532,2023-07-28 10:07:04.532,,66100e1c-1cff-4597-8be0-66d9f98cec5d,a240fe04-35db-4a71-ab16-ffee40f2df3d,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a2593f0e-1633-4c2d-bcc1-7768bbacd053,2023-09-08 14:43:20.856,2023-09-08 14:43:20.856,,66100e1c-1cff-4597-8be0-66d9f98cec5d,47f2c64c-c103-4672-8a0d-cd1a787b1330,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
ccfee058-9152-49f3-9ed4-cb47f5c41691,2023-07-10 13:07:11.244,2023-07-10 13:07:11.244,,66100e1c-1cff-4597-8be0-66d9f98cec5d,b273c634-8358-45b7-985f-9e66848cfffb,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
a005eae1-1615-44f4-9b29-e690aa657063,2023-06-06 03:02:23.740,2023-06-06 03:02:23.740,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9f0da5fc-d0ee-4e2c-9bb5-20882a0d0dab,"{'keystrings': [{'string': 'characters', 'custom_feedback': 'Please specify what base type strings contain.'}]}",,,False,False,0,False,8cf7f0e4-381a-4833-81c6-751f2c4cd085,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
69eb0d7c-38fb-430d-a0cb-8ba97f4de471,2023-06-13 02:12:20.910,2023-06-13 02:12:20.910,,66100e1c-1cff-4597-8be0-66d9f98cec5d,0f640ed9-aa97-470e-b9f5-06e201441dc9,{},,,False,False,1,False,3f53e9e9-a4de-4187-8942-57887360550d,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
5426abcc-4266-4871-9b71-015397b3ee4d,2023-07-10 12:58:58.132,2023-07-10 12:58:58.132,,66100e1c-1cff-4597-8be0-66d9f98cec5d,9f0ec313-7736-44f6-82a1-bf0db7cb9484,"{'rtol': '0.15', 'strict_syntax': False, 'elementary_functions': True}",,,False,False,1,False,8647c99f-ec7a-4b15-aea9-2b5df435ced8,"
",True,#C4CDD5,#22C55E,Correct,#ff5630,Incorrect,66100e1c-1cff-4597-8be0-66d9f98cec5d,2023-02-08 16:25:39.801,2023-02-08 16:30:02.354,,shortTextAnswer,https://c1o0u8se7b.execute-api.eu-west-2.amazonaws.com/default/shortTextAnswer,6b9e4db4-ee6c-49cc-b9bc-e4504c74766f,,,True,"Experimental function for comparing short text answers
"
